latitude,longitude,altitude
-9.36780328,33.59668074,1016.3
-9.10596038,33.05801846,1676.6
-4.83565562,38.81152903,234.2
-5.68813558,36.41105772,1436.1
-1.67608501,31.71610813,1273.2
-2.97513441,33.81198112,1288.6
-9.22531059,32.82786867,1397.4
-3.68751798,33.40780951,1135.1
-8.78953627,34.0817286,1066
-9.51428583,33.8075581,505.4
-5.09872718,32.08607943,1115.1
-2.65951147,31.32048191,1431.2
-4.02638139,33.21901324,1121.5
-3.85059942,33.25450185,1140.3
-3.44652806,34.14758824,1189.8
-3.0837021,33.33690159,1220.4
-1.79581872,31.54569767,1551.7
-2.53428231,30.5490787,1735.6
-1.54141028,31.55397412,1188
-8.69638896,34.36651073,1075.1
-4.17592724,32.92018565,1205.6
-3.45815661,33.66670747,1185
-2.70724587,31.48108081,1285.7
-2.97415841,31.6599823,1202
-1.05769299,31.75110125,1286.9
-9.16103166,32.51382441,1526.5
-3.37961242,32.44977189,1213.2
-2.58333639,33.64680615,1173.8
-4.04266702,32.02027289,1198.3
-3.89061603,33.25596844,1110.1
-1.01071678,31.76991285,1160.9
-2.78029924,33.85881296,1301.5
-6.13101773,36.99445812,1121.1
-6.24764282,36.53687912,1254.1
-9.08502276,32.49112681,1567.5
-1.07628395,30.71491559,1305.5
-1.24519794,31.46607885,1153.5
-2.41068339,33.08231577,1187.1
-8.96774204,32.8424484,1527.3
-9.33944782,33.84734932,854
-4.90194786,35.71550408,1240.3
-1.25916192,31.81299918,1301
-8.94683315,32.85236886,1518.3
-9.00789116,33.66429511,2352.2
-9.16525553,33.8319097,1539.1
-1.55252297,31.54142922,1178.3
-8.76650559,33.63630852,1170.2
-1.98172231,31.6064605,1278.1
-3.6676269,33.45514202,1112.7
-8.73790328,34.37203528,1091.4
-5.47900721,35.84712107,1156
-8.8280059,33.85275972,1208.9
-3.06446256,34.10013583,1323.2
-3.34236793,31.80605726,1179.5
-2.67207805,32.9825923,1206.6
-3.87813297,32.46754834,1178.8
-2.65698065,33.17336952,1195.6
-3.1673711,33.25592868,1180.1
-8.62653051,33.03165359,891
-3.22306042,34.21008963,1293.6
-3.94404806,32.85348626,1207.1
-2.53234975,31.65910465,1169.8
-1.34523711,31.11787752,1673.8
-2.88422551,30.5010646,1505.2
-5.78705067,35.92942914,1254.2
-2.49547012,32.38806605,1158.2
-4.3370303,33.50067694,1218.3
-2.30472067,33.75052881,1160.3
-4.80377598,35.95151817,1675
-6.5267612,37.21743527,441.4
-9.39723071,33.93854136,591.5
-2.46584775,33.79092498,1246.3
-2.36403791,33.96351843,1309.2
-2.68832999,33.1019563,1207.3
-9.27877667,32.87478981,1401.6
-9.12742469,33.81366294,1595.6
-1.47479548,31.74512774,1152.8
-5.01120375,32.15073011,1148.3
-3.59782383,33.52827443,1182.4
-3.39292203,31.79401118,1197.3
-4.7664072,39.1726769,6.6
-8.97367767,33.10002879,1595.5
-3.00340784,34.28212736,1383
-9.51441765,33.82716173,501.4
-4.41859317,33.85589636,1142.1
-9.31504195,32.95067067,1367.7
-8.69673644,34.37124206,1075.1
-2.6414812,32.87580874,1143.8
-5.02762847,32.15094969,1152.6
-3.14317553,33.61468991,1276.6
-2.35418864,32.19194143,1173.7
-2.55894467,30.58732971,1744.6
-8.85198176,34.03651039,1126.3
-9.50084383,33.69297854,572.4
-3.77368399,33.83141077,1124.1
-1.24484134,31.84390525,1237.1
-1.83328012,31.6647545,1290.4
-3.83466236,32.60238031,1239.8
-1.47258998,31.439631,1186.5
-3.03629883,34.36891835,1414.6
-9.26241413,33.15345994,1651.5
-3.92843574,33.06217839,1145.2
-3.03354978,33.7445786,1265.9
-9.32994767,33.80852295,1021.4
-3.63109905,32.72169712,1177.3
-9.38079122,33.86603031,645.9
-5.16519236,38.41419374,351.1
-3.60761008,33.46923585,1135.2
-9.28881073,33.90444223,789.9
-5.96402339,35.96243564,1071.2
-9.25260936,33.84008529,1337.5
-9.61244032,33.85869376,500.3
-6.60799678,36.09840485,886.6
-2.65655908,34.16744348,1328.7
-8.67434803,34.30440618,1055.4
-5.90281116,35.36672938,932.2
-1.32639811,31.01730982,1459.9
-3.14317553,33.61468991,1276.6
-4.19833412,32.88527415,1197
-8.70615845,34.36182372,1077.8
-8.96149328,32.8501972,1520.5
-9.16213247,33.54294305,1392
-4.20340306,33.24497386,1200
-9.22476034,33.59904906,1337.9
-2.94741597,33.53479845,1248.4
-3.4378765,33.51803297,1178.5
-1.34434746,31.11842593,1672.8
-4.14340622,32.96903647,1202.9
-2.63794029,32.91518299,1147.9
-6.42777926,35.85690273,1029
-2.65469635,31.36142268,1406.7
-8.83342362,33.85599001,1218.4
-1.06111086,31.74698194,1263.2
-6.0747194,35.75135413,1118.2
-3.73885607,33.03193063,1200.5
-9.36123579,32.96465248,1367.9
-9.32584484,32.97221055,1358.4
-4.20249574,32.88880325,1203.7
-2.83580954,32.43722658,1189.3
-6.06709927,35.87692905,1047.2
-2.60137027,30.53625315,1414
-2.60119379,31.39775796,1376.2
-3.95544394,34.29710326,1047.5
-5.69518491,36.16510577,1118.5
-2.10118089,31.48688668,1654.8
-2.30472067,33.75052881,1160.3
-1.43032843,31.58270401,1167.1
-8.32309894,34.71254892,1091.1
-8.93666935,33.52933861,1868.8
-8.96327899,33.23190273,1257.2
-2.55330412,32.9724875,1264.1
-3.87843832,33.14962793,1160.4
-8.95227334,33.21498698,1250.4
-6.66839242,36.14213232,856.3
-8.79881334,34.22351443,1114.6
-9.42967952,33.93185469,508.5
-2.3964431,32.46379646,1180.5
-8.76649164,34.37520713,1105.2
-9.30200323,33.83849541,1070.7
-9.42716337,33.95481195,530.8
-2.76250161,33.52649076,1225.8
-4.26614752,33.65365342,1149.6
-1.37181337,31.529449,1151.1
-3.60087175,33.7546686,1167.4
-6.32304263,37.18094073,692
-9.44452812,33.89756864,497.6
-4.52055526,35.99661737,1179
-6.08589895,35.61948203,1199.3
-3.81975371,32.98012896,1185
-9.35821674,33.8914827,707.3
-9.38971266,33.03767888,1344.7
-3.06119502,33.76982733,1269.2
-2.98004643,31.86855145,1240.3
-9.49422474,33.92052574,491.3
-1.47209855,31.16814114,1261.9
-3.5463395,34.0268775,1159
-4.80421741,38.81596927,282.1
-5.06811858,32.07555849,1115.8
-2.39077521,33.07781553,1147
-8.99413927,33.32090237,1413.4
-6.69641135,36.30332977,1867.4
-2.64266188,30.60242097,1394.7
-2.59826671,33.9262365,1232.5
-2.7791193,33.54199389,1218.7
-9.26410663,33.55405295,1249.1
-8.90729907,33.33619891,1391.7
-6.80401661,33.20036834,1193.1
-3.19603686,34.32857906,1331.6
-3.3680056,31.60793668,1194.6
-8.91133846,32.82879166,1493.9
-9.14486466,33.77815701,1623.7
-4.78420769,33.70346232,1152
-6.338525,36.66814046,1015.9
-2.95177811,33.66690685,1242.8
-3.77865558,33.30456485,1173.1
-9.31559004,32.94686499,1368.8
-9.37604506,33.67661615,1035.5
-1.30795142,30.85317925,1474.5
-2.86366064,34.21147848,1413.4
-6.85716827,36.18723529,856.5
-5.57602444,36.12824042,1225.5
-8.51163065,33.5003956,1505.8
-3.05927246,33.0197716,1247.7
-2.49317574,32.92621566,1206.3
-2.45890014,31.75903451,1204.8
-4.23875554,32.52600588,1244.8
-6.40850271,35.38633285,902
-4.50040678,35.81213992,1224.4
-3.11814315,33.67487872,1304.4
-4.19926124,32.32736512,1215.1
-8.58589623,33.1084713,840.3
-1.827201,31.555783,1488.9
-8.88953299,33.60463331,1710.2
-3.32549134,32.40537688,1226
-5.09830728,32.32019674,1149.8
-2.94911626,33.60120851,1284.4
-1.20863181,31.40009087,1159.7
-9.47102439,34.01535376,496.4
-9.05759861,32.48724368,1614.5
-5.55947364,32.8159975,1180.2
-2.52041735,33.48357091,1160.7
-2.62048845,33.12564939,1216.5
-9.07486437,33.56640737,1861.2
-2.649979,33.49216911,1186.6
-4.63423087,35.92241253,1184.1
-3.71104306,33.48898741,1130.5
-9.49608916,34.01668855,477.7
-2.52385967,33.57745449,1158.5
-5.47272802,36.10665931,1249.3
-3.59037332,34.06098296,1137.6
-3.12130456,34.42328568,1422.8
-9.48877558,33.78474058,521
-8.86044252,34.04253561,1152
-8.85202426,32.94376866,1521.8
-9.69859678,33.92287096,486.7
-8.98626751,32.87242264,1535.6
-1.49104753,31.59062212,1175.1
-6.52715642,37.2154667,446.5
-1.12546885,31.63258106,1155.6
-2.95154895,33.3936605,1199.5
-1.40937167,31.40214051,1224.8
-2.79246463,31.47360171,1371.7
-3.92680173,32.86293697,1205.6
-2.01756075,34.22172206,1191.9
-8.91565043,32.81782806,1480.8
-3.19380872,33.67942375,1326.5
-2.41235182,32.11878365,1172
-5.13551808,37.55706443,981.9
-2.74832913,33.99581078,1294
-2.78760229,31.46411532,1351.2
-3.55104329,33.56259851,1189.3
-9.28357585,33.90767963,837
-2.65655908,34.16744348,1328.7
-8.1498402,33.25983994,1373.4
-2.87243772,30.51095578,1457
-2.01756075,34.22172206,1191.9
-2.71135695,32.91933803,1175.4
-2.51123912,32.35441675,1181.4
-6.37527536,36.535478,1118.4
-8.80600588,34.2125328,1111.3
-1.73815685,31.16095687,1432.2
-2.93660377,33.73582406,1262.8
-2.44133634,30.66627681,1346.3
-2.79938821,33.96866711,1304.3
-8.85846972,33.63661372,1545.1
-3.30787668,32.40157132,1244
-5.74361972,36.48602606,1270.3
-2.46013366,30.53869616,1433
-2.52494885,31.70455245,1144.5
-3.14738111,34.10108904,1346.2
-4.08937156,32.41128619,1171.4
-2.81100149,31.99433917,1145.7
-8.70384534,33.28303765,1014.1
-2.87044162,33.29592061,1180.6
-3.06357156,33.56531638,1300
-6.34788531,35.85223886,1086.7
-3.13538417,34.18255721,1353.1
-8.85668292,34.03556041,1144
-9.24074755,33.83349173,1447.2
-9.259789,32.72385017,1700.3
-4.73339962,36.23364966,1171.8
-9.18935981,33.12676338,1765.5
-1.7547798,30.9969248,1412.8
-4.91839818,33.67796391,1192.5
-2.4337238,31.72241159,1160.5
-2.91609395,31.59294564,1230.9
-2.98903434,32.6084323,1238
-2.44156066,32.15215642,1204.2
-9.30149649,33.03611521,1472.2
-1.09175707,31.66667474,1269.9
-2.71856829,33.04185282,1229.1
-3.1190862,33.99650922,1308.2
-6.38747986,36.5386631,1071.9
-3.6637239,32.98606247,1191.9
-5.48201612,37.68372317,754.1
-2.9383547,33.40543965,1214.1
-4.87354578,32.84031163,1179.5
-9.10244804,32.76261818,1305.1
-3.31017956,33.86288978,1296.8
-4.91487702,38.78880802,183.8
-9.66915133,33.93296081,482.6
-9.23186024,33.03453769,1698
-9.27190202,33.8404555,1259.4
-5.46339609,35.54668168,1127.4
-3.97587045,32.94201953,1150.2
-2.69235449,30.62345962,1387.5
-8.79449707,32.6970683,1391.6
-2.64032917,33.36069447,1252.5
-1.48041231,31.74081641,1191.7
-4.60100275,35.80636715,1214.7
-2.59832092,30.54026998,1435.5
-4.9739885,32.51213187,1196.8
-9.25113929,32.83752425,1416.3
-2.74832913,33.99581078,1294
-2.74861207,32.0760225,1151.7
-1.36974925,30.95244026,1335.5
-6.24248033,35.99855942,1057.4
-6.96746149,36.40743357,897.7
-3.34251445,33.67155353,1214.7
-2.51135503,33.95188792,1261.2
-1.4017267,31.8006597,1251.7
-3.30138235,32.895487,1178.3
-9.15618124,33.77221438,1617.7
-4.91844601,35.86503211,1503.7
-6.57394086,35.74994179,956.5
-1.12708507,30.95035214,1629.6
-3.16369728,34.41206625,1402
-3.01166547,33.08691884,1165.3
-9.33989357,33.65963919,1229.3
-9.3806473,33.90698103,627
-3.05684071,33.33505887,1206.3
-3.08079424,34.13529986,1339.4
-4.08098724,32.97839103,1154.9
-9.39124526,33.85702417,615.3
-2.74832913,33.99581078,1294
-9.08152086,32.49744992,1574.1
-5.05347664,32.05968309,1112
-2.48518363,32.51682242,1153.1
-3.56794998,34.0232994,1151.1
-4.07380667,33.53163485,1168.2
-3.63882019,32.45223994,1199.1
-3.58883313,33.53729298,1189.1
-3.44711319,32.42857236,1217.2
-5.0284625,32.80384986,1208.9
-3.89885357,32.13314937,1213.3
-2.55078055,30.59162152,1747.8
-4.84664029,32.7669047,1197.2
-3.66892359,34.1351853,1116.6
-3.02924163,34.18206021,1353
-2.9839551,33.2898263,1189
-3.42776848,33.81706971,1185.2
-2.86005322,33.34643944,1216.4
-1.20704926,31.8039156,1220.5
-4.24989659,33.39902758,1248
-3.11971578,33.67151411,1310.3
-2.5031894,30.82423602,1549
-9.31590346,32.98993744,1381.6
-1.68807641,31.13030215,1385.7
-9.57054566,33.74463635,545.9
-9.25702184,33.04371372,1599
-3.17638528,32.65494491,1209.8
-6.21927838,35.70693656,1158.1
-1.15633704,30.85673839,1412
-9.40838046,33.91283072,520.3
-3.93928567,32.59021263,1216
-2.40531443,33.02386396,1193.1
-2.72660619,33.62665598,1214.2
-8.64383151,32.35973951,916.7
-3.82289943,33.31836978,1169.1
-3.24494539,32.0640465,1211.6
-8.96314714,32.91666918,1591
-9.25187173,33.16649652,1686.9
-3.31371448,33.5519873,1260.6
-8.85314052,34.02040989,1156.5
-2.5430883,31.64827942,1202.1
-6.18474042,37.13499706,796.6
-3.74872028,33.09869906,1205.6
-4.59257586,33.49726513,1245.1
-2.56925755,33.37794654,1155.3
-3.17493743,34.0015654,1313.7
-5.08756522,32.06741436,1119.9
-4.87177292,32.56980355,1138.6
-9.35543381,33.2232638,1603.9
-3.97617213,32.93906589,1153.3
-2.86366064,34.21147848,1413.4
-8.97065666,32.61246839,1015.7
-4.17738057,32.89982615,1236.5
-2.78078442,30.54024604,1487.6
-3.13876478,33.36713452,1196.6
-9.31484556,33.6558295,1283.2
-2.63072028,33.99687053,1283.6
-9.5612366,33.73717944,548.3
-4.59304368,33.50373983,1237.5
-2.63693866,31.44735589,1254.5
-9.29322501,33.01292165,1535.7
-3.44367566,33.95275746,1178.7
-3.27106508,32.87769513,1193.5
-9.33647818,33.65548233,1257.5
-6.2895714,36.68323485,1117.5
-1.55147568,31.01656422,1535.3
-3.99625813,33.7105143,1091.5
-6.39155152,36.4759962,913.8
-5.13848016,32.34085155,1156
-3.10125365,33.46138612,1248.2
-4.21093287,32.79092659,1202.7
-4.37788561,33.73617096,1147.7
-1.71506011,31.63321306,1477.5
-3.59721853,33.53257731,1182.5
-2.533136,30.66640767,1506.2
-5.17395895,32.35863415,1194.1
-5.10134651,32.44868701,1160.6
-3.92925213,32.59833777,1217
-4.13823888,33.02659327,1197.9
-9.38003151,33.81113178,631.5
-8.75155696,34.25859993,1089.7
-9.49048105,33.68215922,586
-1.32445708,30.94934045,1368
-3.91541496,33.80418439,1114
-3.86279621,33.7035576,1104.3
-1.77964371,31.15972636,1473.3
-8.81248304,32.6547473,1399.3
-4.81185277,32.09051451,1136.6
-8.83533444,32.94282876,1518.9
-8.9984057,33.66352769,2370.7
-3.28854544,32.88569348,1186.9
-3.53164066,32.42108838,1219.3
-8.57991108,32.31546875,897.1
-6.46410999,35.54171524,981.3
-6.29289255,35.89111674,1179.1
-3.33409458,32.10008343,1253.7
-6.3510461,36.05740243,935.6
-8.7681255,34.38075679,1117.8
-6.33366606,35.90276074,1095.8
-3.05003579,33.37234819,1217.9
-4.90192676,33.09527042,1233.5
-8.15029193,34.86976219,1078.4
-4.5226999,35.78993733,1222.8
-1.82546844,31.1590978,1532
-4.89679111,38.8320415,180.2
-8.86640141,32.96539351,1530.8
-2.4530057,30.54921539,1344.4
-5.92606647,35.84603338,1087.5
-3.17638528,32.65494491,1209.8
-2.39321886,32.99202598,1146.5
-6.21192947,35.59713087,1111.2
-3.71845538,34.26263698,1102.4
-6.14497697,36.1785053,919
-1.4123494,31.58315323,1151.8
-8.06321234,32.67891739,1060
-8.94653916,33.7609732,2219.1
-9.29355778,33.80330068,1264.1
-9.37562358,33.60559249,1032
-6.31931351,36.67144012,1060.8
-5.13314397,38.45836724,354.1
-4.68163991,32.14324545,1139
-2.60560119,33.43028812,1189
-9.02915366,33.09984553,1742.1
-2.20558952,31.64410258,1316.3
-9.23008358,33.02951094,1678.6
-9.46759731,33.82206214,524.7
-3.66361975,32.18546362,1175.8
-9.1747774,33.54289809,1351.8
-2.83580954,32.43722658,1189.3
-9.39031799,33.84802293,593.5
-2.47453315,30.75991081,1450.6
-3.3148377,31.74478826,1195.3
-2.76794933,31.50194932,1313.2
-5.07433628,35.40586771,1207.8
-6.42066939,35.86654703,1037.7
-3.18280092,34.04137771,1314.7
-4.88290712,31.85945968,1119.3
-3.60358967,33.3736181,1172
-6.93715993,36.42356603,942.7
-3.19099495,31.3581732,1245
-3.18917474,34.42741894,1422.1
-3.06119502,33.76982733,1269.2
-1.26487268,31.05357069,1647.9
-6.35149775,36.05787865,935.2
-3.46986892,33.5137576,1164.7
-6.54128543,38.83742023,34.5
-2.98903434,32.6084323,1238
-8.80162231,34.13805014,1063.3
-3.44745523,34.08370843,1176.1
-2.77483382,30.57242074,1481.7
-4.21763567,32.08617947,1154.1
-4.32256558,33.19178609,1246.5
-8.98773364,32.91416008,1622
-9.2990964,33.90375161,771
-5.57115605,36.13150348,1257.2
-6.03554732,36.32271434,959.3
-3.30136825,33.71577279,1244.2
-2.55161394,33.04028832,1289.6
-2.53977714,30.52725433,1553.3
-6.00242233,37.20418614,974.2
-9.56898909,33.74567243,548.4
-5.94852869,36.68906767,1393.7
-3.07938003,34.40455134,1425.4
-3.15390268,33.71504118,1308.8
-9.29831884,33.02452769,1555.5
-4.93071305,31.62134195,1111.1
-4.81000133,33.12287155,1242.6
-3.35123729,33.52194074,1208
-1.40377221,31.79168161,1312
-5.07433628,35.40586771,1207.8
-4.30773433,32.35348312,1140.7
-9.2250654,33.11478249,1752.2
-8.99685044,33.2849082,1356.9
-3.86634679,33.20475828,1170.4
-8.90293295,32.72789302,1441.3
-3.14760017,33.50746928,1240.2
-8.4150482,33.16630797,1184.8
-3.44308785,33.40852398,1204.8
-2.50425003,33.09782869,1178.4
-2.63673725,31.31888572,1405.7
-4.23718439,33.40760222,1257.7
-1.27891139,31.82763368,1311.9
-9.39184677,33.68204179,994.1
-2.38549836,30.78224045,1333.1
-2.94376238,30.76315019,1427.1
-2.39784781,32.99736184,1144.8
-2.47739947,33.15021929,1183.1
-1.34715322,31.649283,1209.8
-4.1884777,32.69960042,1240.2
-9.0790039,32.71973613,1223.5
-3.74713543,33.9414187,1091.1
-9.14809433,33.78868596,1591.1
-1.23244768,31.83882535,1245.8
-1.23219639,30.67023312,1432.1
-3.46804536,32.59903794,1213.2
-5.3420842,33.13897714,1203.5
-2.53839875,30.6977467,1495.3
-9.18583766,33.82340208,1563
-5.48504124,35.84248725,1165.1
-2.74832913,33.99581078,1294
-2.77254534,33.34835376,1236.9
-4.64652594,33.44456499,1247.4
-8.66890594,32.34758174,923.4
-8.8252139,34.18976231,1096
-3.87516165,33.15893307,1154.8
-2.49346928,32.80619204,1147.6
-6.16511177,35.63948438,1109.5
-1.61066356,31.1380143,1649
-9.06936298,33.1560933,1749.1
-2.81100149,31.99433917,1145.7
-5.94692852,35.31094844,854.1
-6.14366595,37.14059343,822.3
-3.8146132,33.02813525,1193.9
-1.50182659,31.57785836,1189
-3.15473907,33.89160552,1296.3
-6.34531747,37.3360628,468.2
-3.01876229,33.21635547,1168.1
-9.03063041,33.12492793,1677.9
-9.32010018,33.65969822,1266.6
-3.98254291,33.1301761,1107.5
-2.77972525,33.64236131,1223.4
-3.11568981,34.19509038,1363.5
-2.32966317,33.6632815,1151.2
-2.78029924,33.85881296,1301.5
-3.43136466,33.46652021,1192.8
-3.56491493,34.17156627,1144.9
-3.48715978,33.92665246,1171
-1.80417121,31.54770045,1496.2
-8.71931308,34.38307019,1086.5
-2.83778271,32.88611539,1138.6
-5.84679649,32.95323482,1157.5
-9.64124467,33.92630582,483.9
-3.1350068,31.07725003,1225.3
-2.91663271,31.5912603,1231.7
-3.24009079,32.25554899,1266.6
-6.08489812,35.91681875,1108.9
-9.29754115,33.83768086,1103.1
-1.7637693,31.61288455,1514.8
-7.29760047,36.36333678,555.1
-2.53125484,30.57228321,1750.9
-3.25907922,32.41291703,1240.2
-6.62363803,36.31129071,1747.7
-4.64586488,33.51163828,1239.9
-2.65655908,34.16744348,1328.7
-1.24062281,30.67935925,1358
-2.51135503,33.95188792,1261.2
-2.51041061,32.35390254,1178.9
-3.10965244,33.37180578,1213.9
-5.46980306,37.38788199,1405
-2.65655908,34.16744348,1328.7
-8.90539462,32.76773856,1503.1
-9.48273955,33.79826332,516.2
-6.09835782,35.97209363,1051.5
-8.77869499,33.78157828,1161.8
-2.45126323,32.95429241,1179.4
-5.72972374,36.29330536,1158
-5.24317484,32.42240685,1143.9
-8.21510607,34.79523469,1053.9
-1.05456662,30.73380868,1581.4
-2.3704004,33.69613784,1258.5
-1.43471243,31.20876954,1204.8
-5.09393856,32.63621038,1155.9
-2.46728037,30.62854043,1435.2
-4.1143435,34.00489276,1064.5
-9.31255049,32.90764127,1383.6
-9.4939473,33.93693204,491.2
-1.54654301,30.84711741,1331.8
-8.99005016,33.68966644,2294.3
-8.79911486,34.22744331,1123.7
-3.9081979,34.38735973,1055.9
-5.05707711,31.79153441,1086.5
-3.63046705,33.78909873,1136.8
-2.37357786,31.74246485,1151
-3.10571302,33.63557839,1316.4
-1.84569618,31.52235943,1424.8
-2.70927561,33.88058988,1258.7
-2.53919332,30.78406523,1708.9
-2.98917589,33.51907742,1251.9
-5.42425768,37.56018244,913
-2.97042184,31.72684255,1191.3
-7.73843754,32.81694078,1263.9
-8.72591531,34.21870665,1054.1
-4.19415916,32.74698216,1209.8
-2.60095529,32.60447904,1202
-2.66390559,33.48206846,1206.2
-3.03386193,33.88735442,1297.8
-5.07433628,35.40586771,1207.8
-9.1230375,32.35547834,1428.9
-4.62653041,33.52861159,1231.4
-2.48193457,30.53346232,1396.5
-2.54203977,33.22279816,1165.4
-3.1593708,33.2999195,1193
-8.85658275,33.63365039,1536.4
-9.23079217,33.01682292,1649.6
-1.08882475,31.66491677,1244.9
-4.22075344,32.89557359,1194.7
-1.43079369,31.63112388,1288.7
-9.1606687,33.54700084,1369.3
-3.01380562,33.29220233,1198.9
-3.49231416,34.28574322,1214.5
-7.03989017,36.53212012,1494.5
-4.65704543,33.4295812,1229.6
-6.2698289,36.09868474,943
-9.16725873,33.53654026,1354.1
-9.4386186,33.94868214,510.9
-5.22696204,32.33731754,1168.4
-3.09127485,34.30768038,1393.9
-3.83265235,32.59462617,1279.4
-4.56207105,35.78531903,1222.2
-5.56972268,36.16102514,1288.9
-3.14885866,33.51680433,1237.5
-2.73181677,33.03615418,1196.4
-2.65655908,34.16744348,1328.7
-1.72390501,30.9622305,1676.3
-3.23686319,32.3224349,1369.3
-2.52115231,30.76214371,1401.8
-6.3003283,36.81014752,1329.1
-6.07011939,37.17727954,903.8
-1.43525531,31.17245266,1219
-9.15723924,32.51980628,1506.5
-9.25759662,33.24128294,1847.2
-7.90965215,33.3180664,1360.6
-5.4125494,35.85249853,1136
-4.46225187,32.82266915,1190.1
-4.70773903,33.52432688,1243.3
-2.77707804,34.72598119,1624.1
-8.70563142,33.28651217,1015
-1.28107257,30.95594739,1360.8
-3.3189828,31.98639326,1222.1
-9.48384425,33.88165484,498.4
-2.6947124,33.05012996,1228.2
-2.43075528,33.08144221,1188.8
-3.71260173,32.45800355,1214.6
-3.72557758,33.36774517,1159.3
-9.49022066,33.92038832,493.9
-9.0075393,33.66338024,2350.2
-5.39382116,37.92675432,711.3
-4.27539847,32.8194943,1205.9
-9.27704541,33.89317327,828.4
-3.87014364,33.17278358,1179.3
-2.22440436,31.48893206,1441.1
-10.3416774,40.24624596,50.6
-2.45354791,32.31008789,1186.9
-1.7610792,31.58386248,1450.8
-9.33734761,33.66202785,1219.6
-5.78728733,35.80051921,1158.4
-1.14779377,31.24544971,1200.1
-3.11485398,34.37605759,1396
-4.21425289,32.88847367,1190.4
-5.09234647,32.79348029,1205.4
-4.35364318,33.8822852,1096.2
-8.72603094,34.22133018,1056.4
-4.78671712,35.96042135,1688
-2.57730067,32.27688421,1255.1
-9.02495915,33.13263044,1709.5
-1.87317737,31.57185576,1412.8
-3.69373176,33.49648432,1123.6
-3.63147904,35.98739731,1001.2
-8.72910961,33.80488498,1097.3
-1.67294471,31.54161864,1285.2
-9.47730759,33.81139592,508.4
-3.26552697,31.85426856,1193.6
-6.4831372,36.58067432,816.1
-6.01672146,35.42898189,960.9
-3.50663593,32.31324428,1182.8
-2.36403791,33.96351843,1309.2
-2.7610515,33.16537583,1214.1
-1.4912554,31.74600678,1210.7
-2.4609872,33.04856814,1217.6
-2.8649799,33.52303591,1240.2
-6.80017939,36.44486759,1259.1
-2.72660619,33.62665598,1214.2
-5.17273717,35.23839901,1328.7
-2.73013084,33.62185512,1210.9
-6.22991096,35.98698434,1062.4
-5.56955413,35.84408773,1189.6
-4.87322711,36.05149981,1264.3
-3.82540479,32.57074068,1272.7
-2.51436753,33.2404505,1146
-8.92959672,32.94580599,1560.6
-2.52323663,32.2964009,1204.8
-9.15463115,33.8086615,1562.5
-2.49090447,30.69008458,1598.1
-5.93571136,37.26835932,1098.9
-6.21277994,36.41533125,1067.5
-2.77172443,31.45403561,1315
-5.15450993,31.79766523,1072.2
-2.79420874,31.64618228,1212.7
-1.26413325,31.04891638,1558
-3.6287313,33.49591895,1165.7
-6.57647969,36.52648332,843.1
-3.52623238,32.41858521,1214.4
-1.2482302,31.74913829,1273
-9.10572101,32.74932107,1302.7
-3.47248271,31.90659423,1228
-2.86864241,33.35803327,1225.4
-3.169926,33.85070113,1317.8
-2.96239355,33.60104458,1285.2
-4.1589326,33.24862905,1188.4
-9.31665587,32.9378304,1371.4
-9.33754858,32.98744548,1363.5
-2.45006796,33.67692739,1363.2
-2.39267358,33.77866181,1309.2
-3.58708005,34.17506289,1139.5
-2.58178064,30.56402053,1484.9
-3.79642399,33.13361683,1238.8
-6.06006567,35.75494461,1129
-4.34268627,33.62967917,1176.1
-5.07433628,35.40586771,1207.8
-5.36932204,37.46978906,1096.5
-3.03386193,33.88735442,1297.8
-2.74451986,30.55808753,1483.6
-2.60420591,32.60070112,1185.4
-3.05945885,32.57038138,1237.5
-4.00295055,32.24139465,1215.8
-9.29443932,33.81071742,1277.9
-3.74363038,33.19605008,1259.5
-3.2363058,32.46291042,1204.3
-9.25392799,33.5806356,1286.4
-3.81690646,32.51396406,1199.5
-1.88580849,31.57614308,1235.4
-1.76604391,31.00496453,1318.5
-9.3048488,33.8025905,1137.4
-3.52548606,31.96704722,1231.4
-5.79617042,35.48504998,1003
-3.30865492,32.09458314,1274.2
-3.12261771,33.96817708,1293.6
-2.63898372,32.4365581,1226.3
-3.17293459,32.4973442,1184.7
-2.56592942,32.82397713,1138.2
-1.28588525,31.76001048,1341.1
-3.37345673,32.61327057,1214.9
-4.84156588,32.52051253,1150.7
-2.63664419,31.44345886,1261.6
-5.93443754,36.62703806,1218
-9.15824088,33.54576178,1373.8
-3.17496653,33.58150454,1261.2
-8.44612642,33.27281649,1339.4
-6.38377566,37.34280045,436.5
-2.9860546,33.41269051,1219.2
-3.5320454,32.41733513,1221.8
-9.17117242,32.88330237,1554.7
-2.82679101,33.31746528,1196.8
-2.77707804,34.72598119,1624.1
-3.04238007,33.7648495,1261.6
-2.32320361,32.44185214,1162.6
-9.31204375,33.2402002,1654.7
-1.24449048,31.42459984,1158
-3.76577029,34.17088498,1105.9
-3.30046008,33.60087606,1227.5
-8.80833148,32.21962772,1437.5
-4.75626969,38.77315274,366.7
-2.60552481,33.3902139,1191.4
-2.48296722,32.92030417,1185.9
-9.47776331,34.01747181,483.9
-1.84926885,31.64539815,1253.9
-5.89134586,35.95419896,1101
-9.07622218,33.56352623,1847.1
-8.79255605,34.14094786,1056.3
